,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,marketing_strategy,total_nights,total_revenue
1150,City Hotel,0,168,2016,April,17,21,2,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,2.0,234.0,48,Transient-Party,81.2,0,1,Check-Out,26-04-2016,Early Booking Discount + Special Request Bonus,5,406.0
1151,City Hotel,0,35,2016,April,18,24,2,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,118.8,0,1,Check-Out,26-04-2016,Early Booking Discount + Special Request Bonus,2,237.6
1152,City Hotel,0,77,2016,April,18,25,1,1,2,1,0,BB,USA,Online TA,TA/TO,0,0,0,A,D,4,No Deposit,9.0,234.0,0,Transient-Party,112.5,0,2,Check-Out,27-04-2016,Early Booking Discount + Special Request Bonus,2,225.0
1153,City Hotel,0,77,2016,April,18,25,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,3,No Deposit,9.0,234.0,0,Transient-Party,109.8,0,1,Check-Out,27-04-2016,Early Booking Discount + Special Request Bonus,2,219.6
1154,City Hotel,0,3,2016,April,18,25,1,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,131.0,0,1,Check-Out,28-04-2016,Last-Minute Deal + Special Request Bonus,3,393.0
1155,City Hotel,0,97,2016,April,18,25,1,3,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,234.0,0,Transient,80.75,0,1,Check-Out,29-04-2016,Early Booking Discount + Special Request Bonus,4,323.0
1156,City Hotel,0,108,2016,April,18,28,0,1,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,7.0,234.0,0,Transient,67.15,0,0,Check-Out,29-04-2016,Early Booking Discount,1,67.15
1157,City Hotel,0,45,2016,April,18,28,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,106.2,0,1,Check-Out,29-04-2016,Early Booking Discount + Special Request Bonus,1,106.2
1158,City Hotel,0,127,2016,April,18,28,1,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,234.0,0,Transient-Party,90.0,0,0,Check-Out,02-05-2016,Early Booking Discount,4,360.0
1159,City Hotel,0,127,2016,April,18,28,1,3,1,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,234.0,0,Transient-Party,80.0,0,0,Check-Out,02-05-2016,Early Booking Discount,4,320.0
1160,City Hotel,0,127,2016,April,18,28,1,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,234.0,0,Transient-Party,90.0,0,0,Check-Out,02-05-2016,Early Booking Discount,4,360.0
1161,City Hotel,0,127,2016,April,18,28,1,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,234.0,0,Transient-Party,90.0,0,0,Check-Out,02-05-2016,Early Booking Discount,4,360.0
1162,City Hotel,0,127,2016,April,18,28,1,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,234.0,0,Transient,90.0,0,0,Check-Out,02-05-2016,Early Booking Discount,4,360.0
1163,City Hotel,0,127,2016,April,18,28,1,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,234.0,0,Transient-Party,90.0,0,0,Check-Out,02-05-2016,Early Booking Discount,4,360.0
1164,City Hotel,0,127,2016,April,18,28,1,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,234.0,0,Transient-Party,90.0,0,0,Check-Out,02-05-2016,Early Booking Discount,4,360.0
1165,City Hotel,0,127,2016,April,18,28,1,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,234.0,0,Transient-Party,90.0,0,0,Check-Out,02-05-2016,Early Booking Discount,4,360.0
1166,City Hotel,0,4,2016,May,19,1,1,0,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,125.0,0,1,Check-Out,02-05-2016,Last-Minute Deal + Special Request Bonus,1,125.0
1167,City Hotel,0,99,2016,April,18,27,2,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,107.95,0,1,Check-Out,03-05-2016,Early Booking Discount + Special Request Bonus,6,647.7
1168,City Hotel,0,102,2016,May,19,1,2,2,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,89.25,0,2,Check-Out,05-05-2016,Early Booking Discount + Special Request Bonus,4,357.0
1169,City Hotel,0,1,2016,May,19,6,0,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,138.0,0,1,Check-Out,08-05-2016,Last-Minute Deal + Special Request Bonus,2,276.0
1170,City Hotel,0,95,2016,May,19,6,1,2,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,234.0,0,Transient,80.75,0,0,Check-Out,09-05-2016,Early Booking Discount,3,242.25
1171,City Hotel,0,1,2016,May,20,8,1,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,152.0,234.0,0,Transient,56.47,0,0,Check-Out,09-05-2016,Last-Minute Deal,1,56.47
1172,City Hotel,0,1,2016,May,20,8,1,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,152.0,234.0,0,Transient,56.47,0,0,Check-Out,09-05-2016,Last-Minute Deal,1,56.47
1173,City Hotel,0,0,2016,May,20,10,0,1,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,7.0,234.0,0,Transient,153.15,0,0,Check-Out,11-05-2016,Last-Minute Deal,1,153.15
1174,City Hotel,0,0,2016,May,20,9,1,1,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,158.0,0,0,Check-Out,11-05-2016,Last-Minute Deal,2,316.0
1175,City Hotel,0,24,2016,May,20,8,2,3,1,0,0,BB,USA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,74.78223350253808,174.0,0,Transient,95.0,0,1,Check-Out,13-05-2016,Generic Marketing + Special Request Bonus,5,475.0
1176,City Hotel,0,24,2016,May,20,8,2,3,1,0,0,BB,USA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,74.78223350253808,174.0,0,Transient,95.0,0,1,Check-Out,13-05-2016,Generic Marketing + Special Request Bonus,5,475.0
1177,City Hotel,0,77,2016,May,20,10,0,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,132.6,0,2,Check-Out,14-05-2016,Early Booking Discount + Special Request Bonus,4,530.4
1178,City Hotel,0,91,2016,May,20,12,0,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,128.0,234.0,0,Transient-Party,80.75,0,0,Check-Out,15-05-2016,Early Booking Discount,3,242.25
1179,City Hotel,0,73,2016,May,20,14,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,234.0,0,Transient,126.9,0,1,Check-Out,15-05-2016,Early Booking Discount + Special Request Bonus,1,126.9
1180,City Hotel,0,196,2016,May,20,12,1,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,3,No Deposit,128.0,234.0,0,Transient-Party,80.75,0,1,Check-Out,16-05-2016,Early Booking Discount + Special Request Bonus,4,323.0
1181,City Hotel,0,196,2016,May,20,12,1,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,128.0,234.0,0,Transient-Party,80.75,0,1,Check-Out,16-05-2016,Early Booking Discount + Special Request Bonus,4,323.0
1182,City Hotel,0,196,2016,May,20,12,1,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,128.0,234.0,0,Transient-Party,80.75,0,1,Check-Out,16-05-2016,Early Booking Discount + Special Request Bonus,4,323.0
1183,City Hotel,0,196,2016,May,20,12,1,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,128.0,234.0,0,Transient-Party,80.75,0,1,Check-Out,16-05-2016,Early Booking Discount + Special Request Bonus,4,323.0
1184,City Hotel,0,196,2016,May,20,12,1,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,128.0,234.0,0,Transient-Party,80.75,0,0,Check-Out,16-05-2016,Early Booking Discount,4,323.0
1185,City Hotel,0,5,2016,May,21,16,1,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,234.0,0,Transient,68.53,0,1,Check-Out,17-05-2016,Last-Minute Deal + Special Request Bonus,1,68.53
1186,City Hotel,0,14,2016,May,21,15,2,0,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,234.0,0,Transient,211.0,0,2,Check-Out,17-05-2016,Generic Marketing + Special Request Bonus,2,422.0
1187,City Hotel,0,0,2016,May,21,16,1,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,152.0,234.0,0,Transient,62.73,0,0,Check-Out,17-05-2016,Last-Minute Deal,1,62.73
1188,City Hotel,0,53,2016,May,21,17,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,F,0,No Deposit,9.0,234.0,0,Transient,126.9,0,1,Check-Out,18-05-2016,Early Booking Discount + Special Request Bonus,1,126.9
1189,City Hotel,0,5,2016,May,21,16,1,2,1,0,0,BB,USA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,150.0,234.0,0,Transient-Party,98.32,0,0,Check-Out,19-05-2016,Last-Minute Deal,3,294.96
1190,City Hotel,0,116,2016,May,21,18,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,F,0,No Deposit,9.0,234.0,0,Transient,105.3,0,1,Check-Out,19-05-2016,Early Booking Discount + Special Request Bonus,1,105.3
1191,City Hotel,0,4,2016,May,21,15,2,2,1,0,0,BB,USA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,150.0,234.0,0,Transient-Party,98.32,0,0,Check-Out,19-05-2016,Last-Minute Deal,4,393.28
1192,City Hotel,0,0,2016,May,21,20,0,0,1,0,0,BB,USA,Corporate,Corporate,1,0,0,A,D,0,No Deposit,150.0,234.0,0,Transient-Party,0.0,0,0,Check-Out,20-05-2016,Last-Minute Deal,0,0.0
1193,City Hotel,0,5,2016,May,21,16,1,3,1,0,0,BB,USA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,150.0,234.0,0,Transient,98.32,0,0,Check-Out,20-05-2016,Last-Minute Deal,4,393.28
1194,City Hotel,0,31,2016,May,21,15,2,4,1,0,0,BB,USA,Corporate,Corporate,0,0,0,A,A,1,No Deposit,74.78223350253808,174.0,0,Transient,95.0,0,1,Check-Out,21-05-2016,Early Booking Discount + Special Request Bonus,6,570.0
1195,City Hotel,0,1,2016,May,21,20,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,234.0,0,Transient,206.0,1,0,Check-Out,21-05-2016,Last-Minute Deal,1,206.0
1196,City Hotel,0,101,2016,May,21,19,0,3,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,234.0,0,Transient,198.9,0,2,Check-Out,22-05-2016,Early Booking Discount + Special Request Bonus,3,596.7
1197,City Hotel,0,23,2016,May,22,22,1,0,2,1,0,BB,USA,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,8.0,234.0,0,Transient,173.5,0,1,Check-Out,23-05-2016,Generic Marketing + Special Request Bonus,1,173.5
1198,City Hotel,0,228,2016,May,22,22,2,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,234.0,0,Transient,106.2,0,1,Check-Out,24-05-2016,Early Booking Discount + Special Request Bonus,2,212.4
1199,City Hotel,0,14,2016,May,22,23,1,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,129.0,0,2,Check-Out,24-05-2016,Generic Marketing + Special Request Bonus,1,129.0
1200,City Hotel,0,9,2016,May,21,21,2,2,2,0,0,BB,USA,Direct,Direct,0,0,0,G,G,0,No Deposit,14.0,234.0,0,Transient,257.0,0,0,Check-Out,25-05-2016,Generic Marketing,4,1028.0
1201,City Hotel,0,93,2016,May,22,23,1,2,2,0,0,HB,USA,Direct,Direct,0,0,0,E,E,1,No Deposit,14.0,234.0,0,Transient-Party,211.0,0,0,Check-Out,26-05-2016,Early Booking Discount,3,633.0
1202,City Hotel,0,93,2016,May,22,23,1,2,2,0,0,HB,USA,Direct,Direct,0,0,0,E,E,1,No Deposit,14.0,234.0,0,Transient-Party,211.0,0,0,Check-Out,26-05-2016,Early Booking Discount,3,633.0
1203,City Hotel,0,8,2016,May,22,25,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,234.0,0,Transient,99.0,0,1,Check-Out,26-05-2016,Generic Marketing + Special Request Bonus,1,99.0
1204,City Hotel,0,13,2016,May,22,23,1,2,2,1,0,SC,USA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,7.0,234.0,0,Transient,105.11,0,2,Check-Out,26-05-2016,Generic Marketing + Special Request Bonus,3,315.33
1205,City Hotel,0,27,2016,May,22,22,2,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,234.0,0,Transient,90.84,0,1,Check-Out,26-05-2016,Generic Marketing + Special Request Bonus,4,363.36
1206,City Hotel,0,87,2016,May,22,27,0,1,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,234.0,0,Transient,94.25,0,1,Check-Out,28-05-2016,Early Booking Discount + Special Request Bonus,1,94.25
1207,City Hotel,0,73,2016,May,22,25,1,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,234.0,0,Transient,129.96,0,1,Check-Out,30-05-2016,Early Booking Discount + Special Request Bonus,5,649.8000000000001
1208,City Hotel,0,135,2016,May,22,28,2,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,8.0,234.0,0,Transient,101.7,0,1,Check-Out,31-05-2016,Early Booking Discount + Special Request Bonus,3,305.1
1209,City Hotel,0,18,2016,May,23,29,2,1,1,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,234.0,0,Transient,112.33,0,1,Check-Out,01-06-2016,Generic Marketing + Special Request Bonus,3,336.99
1210,City Hotel,0,134,2016,May,23,30,1,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,94.5,0,0,Check-Out,01-06-2016,Early Booking Discount,2,189.0
1211,City Hotel,0,38,2016,June,23,1,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,89.1,0,1,Check-Out,02-06-2016,Early Booking Discount + Special Request Bonus,1,89.1
1212,City Hotel,0,5,2016,June,23,2,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,G,0,No Deposit,9.0,234.0,0,Transient,119.0,0,0,Check-Out,03-06-2016,Last-Minute Deal,1,119.0
1213,City Hotel,0,14,2016,June,23,2,0,1,1,0,0,BB,USA,Direct,Direct,0,0,0,D,F,0,No Deposit,14.0,234.0,0,Transient,120.7,0,0,Check-Out,03-06-2016,Generic Marketing,1,120.7
1214,City Hotel,0,2,2016,June,23,2,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,74.78223350253808,234.0,0,Transient,120.0,0,1,Check-Out,03-06-2016,Last-Minute Deal + Special Request Bonus,1,120.0
1215,City Hotel,0,110,2016,June,23,3,0,1,2,1,0,BB,USA,Online TA,TA/TO,0,0,0,A,G,1,No Deposit,9.0,234.0,0,Transient-Party,143.1,0,3,Check-Out,04-06-2016,Early Booking Discount + Special Request Bonus,1,143.1
1216,City Hotel,0,110,2016,June,23,3,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,234.0,0,Transient,150.0,0,1,Check-Out,04-06-2016,Early Booking Discount + Special Request Bonus,1,150.0
1217,City Hotel,0,102,2016,June,23,3,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,234.0,0,Transient,140.4,0,0,Check-Out,04-06-2016,Early Booking Discount,1,140.4
1218,City Hotel,0,19,2016,June,23,2,0,3,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,9.0,234.0,0,Transient,170.33,0,1,Check-Out,05-06-2016,Generic Marketing + Special Request Bonus,3,510.99
1219,City Hotel,0,15,2016,June,23,2,1,3,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,234.0,0,Transient,93.56,0,1,Check-Out,06-06-2016,Generic Marketing + Special Request Bonus,4,374.24
1220,City Hotel,0,220,2016,June,23,4,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,234.0,0,Transient-Party,73.33,0,1,Check-Out,07-06-2016,Early Booking Discount + Special Request Bonus,3,219.99
1221,City Hotel,0,220,2016,June,23,4,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,234.0,0,Transient-Party,73.33,0,1,Check-Out,07-06-2016,Early Booking Discount + Special Request Bonus,3,219.99
1222,City Hotel,0,220,2016,June,23,4,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,234.0,0,Transient-Party,73.33,0,1,Check-Out,07-06-2016,Early Booking Discount + Special Request Bonus,3,219.99
1223,City Hotel,0,220,2016,June,23,4,2,1,1,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,234.0,0,Transient-Party,61.67,0,0,Check-Out,07-06-2016,Early Booking Discount,3,185.01
1224,City Hotel,0,220,2016,June,23,4,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,234.0,0,Transient-Party,73.33,0,1,Check-Out,07-06-2016,Early Booking Discount + Special Request Bonus,3,219.99
1225,City Hotel,0,220,2016,June,23,4,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,234.0,0,Transient-Party,73.33,0,1,Check-Out,07-06-2016,Early Booking Discount + Special Request Bonus,3,219.99
1226,City Hotel,0,220,2016,June,23,4,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,C,1,No Deposit,1.0,234.0,0,Transient-Party,73.33,0,1,Check-Out,07-06-2016,Early Booking Discount + Special Request Bonus,3,219.99
1227,City Hotel,0,220,2016,June,23,4,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,234.0,0,Transient-Party,73.33,0,1,Check-Out,07-06-2016,Early Booking Discount + Special Request Bonus,3,219.99
1228,City Hotel,0,220,2016,June,23,4,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,234.0,0,Transient-Party,73.33,0,1,Check-Out,07-06-2016,Early Booking Discount + Special Request Bonus,3,219.99
1229,City Hotel,0,220,2016,June,23,4,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,234.0,0,Transient-Party,73.33,0,1,Check-Out,07-06-2016,Early Booking Discount + Special Request Bonus,3,219.99
1230,City Hotel,0,220,2016,June,23,4,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,234.0,0,Transient-Party,73.33,0,1,Check-Out,07-06-2016,Early Booking Discount + Special Request Bonus,3,219.99
1231,City Hotel,0,220,2016,June,23,4,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,234.0,0,Transient-Party,73.33,0,1,Check-Out,07-06-2016,Early Booking Discount + Special Request Bonus,3,219.99
1232,City Hotel,0,220,2016,June,23,4,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,234.0,0,Transient-Party,73.33,0,1,Check-Out,07-06-2016,Early Booking Discount + Special Request Bonus,3,219.99
1233,City Hotel,0,220,2016,June,23,4,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,234.0,0,Transient-Party,73.33,0,1,Check-Out,07-06-2016,Early Booking Discount + Special Request Bonus,3,219.99
1234,City Hotel,0,220,2016,June,23,4,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,234.0,0,Transient-Party,73.33,0,1,Check-Out,07-06-2016,Early Booking Discount + Special Request Bonus,3,219.99
1235,City Hotel,0,220,2016,June,23,4,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,234.0,0,Transient-Party,73.33,0,1,Check-Out,07-06-2016,Early Booking Discount + Special Request Bonus,3,219.99
1236,City Hotel,0,220,2016,June,23,4,2,1,1,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,234.0,0,Transient-Party,0.0,0,0,Check-Out,07-06-2016,Early Booking Discount,3,0.0
1237,City Hotel,0,220,2016,June,23,4,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,234.0,0,Transient-Party,73.33,0,1,Check-Out,07-06-2016,Early Booking Discount + Special Request Bonus,3,219.99
1238,City Hotel,0,220,2016,June,23,4,2,1,1,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,234.0,0,Transient-Party,61.67,0,0,Check-Out,07-06-2016,Early Booking Discount,3,185.01
1239,City Hotel,0,220,2016,June,23,4,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,234.0,0,Transient-Party,73.33,0,1,Check-Out,07-06-2016,Early Booking Discount + Special Request Bonus,3,219.99
1240,City Hotel,0,220,2016,June,23,4,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,234.0,0,Transient-Party,73.33,0,1,Check-Out,07-06-2016,Early Booking Discount + Special Request Bonus,3,219.99
1241,City Hotel,0,220,2016,June,23,4,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,B,0,No Deposit,1.0,234.0,0,Transient-Party,73.33,0,1,Check-Out,07-06-2016,Early Booking Discount + Special Request Bonus,3,219.99
1242,City Hotel,0,111,2016,June,24,5,2,0,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,234.0,0,Transient,116.1,0,1,Check-Out,07-06-2016,Early Booking Discount + Special Request Bonus,2,232.2
1243,City Hotel,0,0,2016,June,24,7,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,109.0,0,0,Check-Out,08-06-2016,Last-Minute Deal,1,109.0
1244,City Hotel,0,118,2016,June,24,6,1,2,1,0,0,BB,USA,Offline TA/TO,Corporate,0,0,0,A,D,0,No Deposit,191.0,234.0,0,Transient-Party,110.0,0,0,Check-Out,09-06-2016,Early Booking Discount,3,330.0
1245,City Hotel,0,14,2016,June,24,8,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,121.0,0,1,Check-Out,09-06-2016,Generic Marketing + Special Request Bonus,1,121.0
1246,City Hotel,0,43,2016,June,24,8,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,234.0,0,Transient,83.85,0,2,Check-Out,09-06-2016,Early Booking Discount + Special Request Bonus,1,83.85
1247,City Hotel,0,18,2016,June,24,9,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,234.0,0,Transient,92.65,0,0,Check-Out,10-06-2016,Generic Marketing,1,92.65
1248,City Hotel,0,18,2016,June,24,9,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,234.0,0,Transient,92.65,0,0,Check-Out,10-06-2016,Generic Marketing,1,92.65
1249,City Hotel,0,63,2016,June,24,9,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,234.0,0,Transient,109.0,0,1,Check-Out,10-06-2016,Early Booking Discount + Special Request Bonus,1,109.0
1250,City Hotel,0,3,2016,June,24,7,0,3,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,7.0,234.0,0,Transient,109.85,0,2,Check-Out,10-06-2016,Last-Minute Deal + Special Request Bonus,3,329.54999999999995
1251,City Hotel,0,14,2016,June,24,8,0,4,1,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,157.0,234.0,0,Transient,110.8,0,1,Check-Out,12-06-2016,Generic Marketing + Special Request Bonus,4,443.2
1252,City Hotel,0,14,2016,June,24,8,0,4,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,157.0,234.0,0,Transient,110.8,0,1,Check-Out,12-06-2016,Generic Marketing + Special Request Bonus,4,443.2
1253,City Hotel,0,106,2016,June,24,8,0,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,234.0,0,Transient,92.28,0,1,Check-Out,12-06-2016,Early Booking Discount + Special Request Bonus,4,369.12
1254,City Hotel,0,118,2016,June,24,6,1,5,1,0,0,BB,USA,Offline TA/TO,Corporate,0,0,0,A,E,1,No Deposit,191.0,234.0,0,Transient-Party,110.0,0,2,Check-Out,12-06-2016,Early Booking Discount + Special Request Bonus,6,660.0
1255,City Hotel,0,120,2016,June,25,13,1,0,2,1,0,BB,USA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,234.0,0,Transient-Party,143.1,0,4,Check-Out,14-06-2016,Early Booking Discount + Special Request Bonus,1,143.1
1256,City Hotel,0,2,2016,June,25,13,1,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,79.0,0,1,Check-Out,14-06-2016,Last-Minute Deal + Special Request Bonus,1,79.0
1257,City Hotel,0,13,2016,June,25,14,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,234.0,0,Transient,89.0,0,0,Check-Out,15-06-2016,Generic Marketing,1,89.0
1258,City Hotel,0,34,2016,June,25,12,2,1,0,2,0,BB,USA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,234.0,0,Transient,119.5,0,1,Check-Out,15-06-2016,Early Booking Discount + Special Request Bonus,3,358.5
1259,City Hotel,0,34,2016,June,25,12,2,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,234.0,0,Transient,119.5,0,1,Check-Out,15-06-2016,Early Booking Discount + Special Request Bonus,3,358.5
